0.66497,0.94508
0.054918,0.66497
0.94508,0.33503
0.33503,0.054918
0.54624,0.90868
0.091317,0.54624
0.90868,0.45376
0.45376,0.091317
0.72053,0.49136
0.48576,0.91315
0.086848,0.48576
0.91315,0.51424
0.51424,0.086848
0.6476,0.4559
0.40743,0.82515
0.17485,0.40743
0.59257,0.17485
0.77418,0.56121
0.69916,0.68064
0.69159,0.82108
0.17663,0.69467
0.82337,0.30533
0.30533,0.17663
0.2233,0.6012
0.3988,0.2233
0.35269,0.45674
0.91697,0.061576
0.061576,0.083029
0.93842,0.91697
0.083029,0.93842
0.85473,0.7817
0.2183,0.85473
0.7817,0.14527
0.14527,0.2183
0.22709,0.69396
0.77291,0.30604
0.30604,0.22709
0.94509,0.66674
0.66674,0.054907
0.33326,0.94509
0.054907,0.33326
0.58089,0.74921
0.24758,0.58008
0.41944,0.25035
0.54326,0.97402
0.025979,0.54326
0.97402,0.45674
0.45674,0.025979
0.43345,0.61311
0.43816,0.38211
0.46991,0.60139
0.55395,0.77084
0.22894,0.55376
0.44601,0.22901
0.9073,0.75566
0.75566,0.092702
0.24434,0.9073
0.092702,0.24434
0.69661,0.728
0.74419,0.61078
0.70094,0.59887
0.39342,0.50661
0.76035,0.91829
0.081709,0.76035
0.91829,0.23965
0.23965,0.081709
0.39841,0.71959
0.28059,0.39769
0.60159,0.28041
0.93925,0.63216
0.63216,0.060751
0.36784,0.93925
0.060751,0.36784
0.68997,0.86542
0.13458,0.68997
0.86542,0.31003
0.31003,0.13458
0.31474,0.59493
0.35305,0.58744
0.91773,0.71316
0.71316,0.082268
0.28684,0.91773
0.082268,0.28684
0.55674,0.61615
0.55488,0.59403
0.44936,0.68834
0.31166,0.44936
0.63724,0.59251
0.8998,0.67611
0.67611,0.1002
0.32389,0.8998
0.1002,0.32389
0.56295,0.79283
0.20621,0.56028
0.43774,0.20627
0.97652,0.66132
0.66132,0.02348
0.33868,0.97652
0.02348,0.33868
0.47209,0.41192
0.48514,0.39353
0.85812,0.61971
0.62181,0.14082
0.37819,0.85918
0.14082,0.37819
0.89244,0.93813
0.93813,0.10756
0.061871,0.89244
0.10756,0.061871
0.56348,0.67433
0.82414,0.45345
0.78551,0.86273
0.13727,0.78551
0.86273,0.21449
0.21449,0.13727
0.53574,0.6951
0.30631,0.53512
0.5491,0.35506
0.91694,0.60853
0.39147,0.91694
0.60853,0.083058
0.083058,0.39147
0.43774,0.43298
0.47276,0.72671
0.27329,0.47276
0.6323,0.63555
0.31443,0.62121
0.37885,0.31522
0.81897,0.97681
0.023192,0.81897
0.97681,0.18103
0.18103,0.023192
0.81897,0.023192
0.97681,0.81897
0.023192,0.18103
0.18103,0.97681
0.86761,0.86185
0.86184,0.13241
0.13815,0.86761
0.13241,0.13816
0.76608,0.4016
0.48685,0.75858
0.24142,0.48685
0.52995,0.2564
0.51317,0.24174
0.57494,0.57898
0.50417,0.2848
0.56912,0.4369
0.27161,0.69792
0.7284,0.30209
0.30208,0.27161
0.60189,0.7799
0.40889,0.55218
0.45423,0.71081
0.289,0.45454
0.66123,0.59008
0.23356,0.64794
0.76644,0.35206
0.35206,0.23356
0.65779,0.79807
0.41504,0.42928
0.47963,0.78721
0.21279,0.47963
0.52205,0.21352
0.45799,0.35519
0.74233,0.94705
0.052948,0.74233
0.94705,0.25767
0.25767,0.052948
0.64821,0.41234
0.75973,0.51198
0.44104,0.49548
0.27659,0.65554
0.72491,0.34415
0.34446,0.27659
0.51639,0.83469
0.16531,0.51639
0.48361,0.16531
0.85935,0.67576
0.67763,0.44405
0.20248,0.67856
0.79752,0.32144
0.32144,0.20248
0.61175,0.49604
0.41922,0.50938
0.30197,0.76425
0.69803,0.23575
0.23575,0.30197
0.47109,0.94466
0.055341,0.47109
0.94466,0.52891
0.52891,0.055341
0.27709,0.59296
0.41477,0.28685
0.54834,0.50527
0.49174,0.81914
0.18086,0.49174
0.50826,0.18086
0.72453,0.65381
0.59175,0.68889
0.52082,0.37937
0.50718,0.3103
0.60335,0.61044
0.37455,0.5844
0.71915,0.44619
0.66231,0.75603
0.34177,0.85788
0.65823,0.14212
0.14212,0.34177
0.88541,0.72019
0.72017,0.1146
0.27983,0.8854
0.1146,0.27983
0.53514,0.33741
0.65456,0.63358
0.77886,0.52322
0.54671,0.28756
0.54839,0.40089
0.6109,0.56692
0.59057,0.64771
0.5337,0.94179
0.058208,0.5337
0.94179,0.4663
0.4663,0.058208
0.34675,0.42347
0.55685,0.8892
0.1108,0.55685
0.8892,0.44315
0.44315,0.1108
0.85521,0.97997
0.02003,0.85521
0.97997,0.14479
0.14479,0.02003
0.85548,0.019806
0.98019,0.85548
0.019806,0.14452
0.14452,0.98019
0.8169,0.93871
0.061288,0.8169
0.93871,0.1831
0.1831,0.061288
0.6185,0.81626
0.18392,0.61856
0.81671,0.38187
0.38144,0.18392
0.57724,0.34825
0.77193,0.79268
0.20731,0.77194
0.79269,0.22806
0.22806,0.20731
0.59008,0.98339
0.016614,0.59008
0.98339,0.40992
0.40992,0.016614
0.62632,0.90757
0.092429,0.62632
0.90749,0.37369
0.37368,0.092429
0.88314,0.78815
0.78815,0.11686
0.21185,0.88314
0.11686,0.21185
0.72517,0.90781
0.092188,0.72517
0.90781,0.27483
0.27483,0.092188
0.97934,0.089166
0.089166,0.020661
0.90877,0.019284
0.98104,0.90891
0.91085,0.97937
0.020635,0.91085
